60-69,High school diploma only 2014-18,anycondition_number,COPD_number,CKD_number,Heart disease_number
0.027519618914795246,0.1530821372088088,0.039056979011693006,0.11017637765381642,0.014072096733889946,6669
2.5088683702528045,2.7539428534394284,2.27064287124931,2.113860236783717,1.9874998436149498,40556
-0.07223964673352813,-0.10868239147633257,-0.14496068660214317,-0.1285937221529568,-0.12436412493809157,3913
-0.10144596092856444,-0.12792660023030297,-0.13854828690998247,-0.13718257466399184,-0.12112963377753125,3783
0.994544158854613,0.9990205610758248,1.0967590455848784,1.0900053963386325,0.9318913084544851,23077
-0.005772102325380055,0.004283868704182854,0.01841390681658255,0.05501685819405826,0.003592345373674524,6615
-0.20068368525197644,-0.11505777351752522,-0.17078222668745283,-0.16880227613054294,-0.18853642956360822,2669
-0.31078685384437515,-0.33006950056725387,-0.3072530611453781,-0.33256306400761043,-0.28621806261252974,570
-0.31976895444007086,-0.34099029387855606,-0.3125731277669499,-0.34446021526363674,-0.2978622307905469,416
-0.29027289506452825,-0.2974251832637396,-0.2873483251924249,-0.3177393407848611,-0.27483265372735743,863
-0.33506749997080415,-0.3595064497451063,-0.32869515475323413,-0.3603654976914793,-0.3093770193221416,198
-0.2971688303605785,-0.31078593760315265,-0.2946507740532136,-0.3010706048004821,-0.2743151351416678,986
-0.3116271148678435,-0.3186174254191856,-0.29821097072772557,-0.32804596379810314,-0.2877706183695987,630
1.383787834346793,1.1099797565396685,1.2287594058094675,0.8701943931858477,1.1378637055589662,23497
0.6686098053030621,0.7385547213250004,0.6060284136228185,0.6655888400340804,0.5455636842371611,15260
5.5403852703362,6.560793662023926,6.997997431685487,5.712398575518251,6.076026050209611,93262
4.949884592464335,4.715573134515158,4.66815213407036,6.128417142700902,5.304405838946342,104031
0.22625583822407497,0.41242638197090487,0.2186142845872912,0.18149566406026268,0.1704920892585868,8720
-0.3293595199148298,-0.3533671929646986,-0.324649476714016,-0.3569935778167767,-0.30743632462580545,221
-0.33976137189500644,-0.36546861257992536,-0.3336713387414724,-0.36698209518146185,-0.3153284830575726,73
-0.05694110120279484,0.08921025416648987,-0.07901613456288782,-0.050721459386239405,-0.08762030535412638,4646
-0.3009644922252112,-0.30663406843435126,-0.2852749151973256,-0.3031064809512459,-0.27289195903102126,921
1.1211048536997703,1.228475283243564,1.007582187405413,1.5116226229358845,1.0971091169359062,28883
-0.26196479092906155,-0.32666536139093805,-0.291383889036545,-0.31169533346228095,-0.26124779085300415,981
0.5400208941943607,0.37352474525659046,0.5028636236227564,0.6819394703699025,0.49989266905004937,14157
-0.2611535044236439,-0.26832274487199914,-0.26294277242084163,-0.255199770278584,-0.2538731510069266,1513
0.21791117702549317,0.31262410507914834,0.3650172586314969,0.3333593006813039,0.3177261268872924,10041
-0.19338210670321737,-0.19122784722572506,-0.20742595552767096,-0.1927874420317296,-0.17818605784981523,2673
-0.08107687473897067,-0.1246208465793142,-0.1701956033717662,-0.159195485544126,-0.14066596038731555,3185
-0.2848256856710096,-0.27261235377625836,-0.2710139001090818,-0.2922272677706016,-0.26292972625649547,1050
-0.3219130687758176,-0.348821781694589,-0.31863153063067906,-0.3520311296992898,-0.29449835998356416,399
0.9093880503038078,0.7331631945370783,0.8660239128131709,0.9177829982099528,1.0132711060541826,20306
-0.29030186958257886,-0.31399330572881434,-0.265714061877706,-0.30342458659980276,-0.2580132996924438,1081
-0.2207630262610639,-0.1624992738302273,-0.19458092775315342,-0.1731921340806275,-0.19759300481317713,2499
0.06266570931021095,0.12476678301968468,0.04993985293718975,0.09783387848981057,0.04059492425048453,6677
0.6774470333085046,0.18395551505643618,0.2988097375196924,0.4621284672171177,0.500410187635739,12721
3.347448871674174,3.879591325811239,4.066590152223919,4.235815776047055,3.699710084369159,66065
-0.03199404116120133,0.014358546497672472,-0.059404710267777994,-0.09487452340593049,-0.07507047965115235,4466
-0.10573418960005786,-0.2143484456775811,-0.1875009911845217,-0.20831099768130398,-0.1605904259363671,2593
0.3272899826666261,0.3943824766259244,0.21404266840297476,0.30873792348300355,0.16893953350151786,9713
-0.3018047532486795,-0.3237137956311266,-0.2970377240963523,-0.3167214027094792,-0.2774202466558057,809
-0.25486603400665686,-0.24896047348763625,-0.24763999523749908,-0.2517006081444586,-0.23071419429731474,1671
-0.3296492650953361,-0.34868404195913116,-0.3240931959836235,-0.35260371986669214,-0.3067894263936934,260
3.0548641883989,3.1429592205825725,2.7191163960917364,3.2537600178223407,2.5856219490257635,53850
-0.1132965388112726,-0.0809376733341053,-0.11121973175506407,-0.09232967821747567,-0.11673072579916922,3852
0.2514346944100735,0.2839742401039122,0.2121108571392481,0.07760235924159477,0.14500429891337152,8689
-0.0027587524481144056,0.05131214981051135,0.10183578798526019,0.1326346364419302,0.003851104666519349,6655
0.04583151432279419,0.14143329101008645,-0.02591661029815,-0.025654734279959453,-0.008698721036454676,5633
0.0050353929075053995,-0.046463385259508015,-0.02262949689128528,0.019389025555690814,-0.02073102815373905,5793
-0.21850301385311466,-0.21873644010716742,-0.19537994916589901,-0.1901789757135634,-0.16887072330740152,2662
-0.3020944984291858,-0.29467038855458233,-0.2783264631649685,-0.3194571112870681,-0.27302133867744366,805
-0.3056293896313628,-0.31920773857114787,-0.2919401697669375,-0.3122043024999719,-0.2776790059486505,876
0.0789493884546657,0.1334050321433994,0.14822960089999399,0.21190656406229774,0.09545189433358749,8146
-0.2878390355482752,-0.29225010463153694,-0.27687001907085,-0.30520597823172113,-0.2634472448421851,1046
-0.18063331876093963,-0.2258595521408456,-0.21322138931885093,-0.2412031217420825,-0.18594883663516,2373
-0.2484047164813661,-0.25246299818927914,-0.2212318318365028,-0.23655877927315244,-0.22010506329067692,1884
0.40021884460006496,0.7442414046889038,0.6857484993856116,0.595096628313882,0.5965392649275916,12677
-0.2746846043532887,-0.28237219788870144,-0.2655117779757451,-0.2428572711145781,-0.24818044656434046,1603
0.054060277449173466,-0.09618742975979759,0.040392052764634985,-0.021646603108143116,0.02597502420475191,5763
0.5714002972431943,0.6862923302712731,0.5932642994090852,0.8132534820941711,0.49976328940362696,14844
0.04513612588957904,0.20207812882167825,0.12596825748919627,0.22545786469081966,0.017824106480139913,7178
-0.009104171901202648,0.09182730914018933,0.13716467146273242,0.07359422806977843,0.12236286078944932,6652
-0.26092170827923883,-0.23760678386489503,-0.24798387787083262,-0.2413939851312166,-0.23084357394373717,1709
-0.2965313909634646,-0.3011244790160366,-0.3028331578875323,-0.3257556031284938,-0.2807841174627884,668
1.2062899367686262,1.0025230857774676,0.931907779681838,0.8750932201736232,1.008354679490131,19834
-0.32492641865308325,-0.34067546019750955,-0.3187326725816595,-0.3498680112891032,-0.29850912902265897,410
-0.2940106078930597,-0.29955031061080384,-0.27768926887379164,-0.2681784807397036,-0.26435290236714204,1255
0.08462839399258944,-0.02497598652808094,0.02675811777246992,0.09509816991222163,0.10088583948332883,6344
-0.3083819688461728,-0.34254478517872344,-0.31366546083753877,-0.3459871223767096,-0.2978622307905469,387
-0.23496054010587322,-0.29282074067843383,-0.27016430772084593,-0.27657646986160445,-0.23485434298283195,1572
0.0888586736279816,0.08684900155864074,0.08009026852446278,0.09834284752750153,0.02455184809410537,6329
0.13434866696747266,0.2933798963251779,0.27747890005791487,0.23048393393801792,0.2113760575280692,8764
0.12748170618947305,0.2776382122728504,0.26326845594516124,0.1152024469010147,0.1265030094749665,6919
-0.2690055988153649,-0.26173091467508697,-0.26502629661103894,-0.27810337697467735,-0.2567195032282197,1278
-0.30890351017108414,-0.30639794317356633,-0.2959352768306654,-0.29897110752000683,-0.28298357145196945,878
0.08938021495289296,0.0036935555522205716,0.08226482047054252,0.03414912764872875,0.0371016737970794,6566
-0.2877231374760727,-0.2815851136860851,-0.26724130533751084,-0.27167764287382895,-0.2547788085318835,1217
-0.23817671160949327,-0.220349962722531,-0.22191959710316989,-0.25659943513223415,-0.2239864526833493,1686
3.3600527870261985,2.627576484709369,3.0223601935213305,3.2844254023432216,3.328261119490412,63461
-0.09327514683828642,-0.048057230769806177,-0.09583604101093716,-0.09220243595805293,-0.09279549121102289,4043
-0.24825984389111294,-0.26694534751742044,-0.2279577715767029,-0.2463564332487035,-0.20833151546623735,1857
-0.18092306394144594,-0.11129944645003202,-0.08330455328445903,-0.13005700813631835,-0.12397598599882433,3358
-0.3441654986387024,-0.37019111779562364,-0.33672582566108206,-0.3697178037590508,-0.3181748352788657,17
0.0666931673192487,0.12100845595219148,0.0909225714744693,0.15318426133870283,0.12029278644669071,7170
-0.3170743242613622,-0.33571682972102634,-0.3032781824718463,-0.3085142769767124,-0.28712372013748666,742
-0.33199620105743727,-0.36054933631357305,-0.3285232134365673,-0.3584568638001382,-0.3096357786149864,207
-0.33234389527404484,-0.3551971637357817,-0.3244471928120551,-0.3589658328378292,-0.30666004674727093,219
-0.17799663761833218,-0.1350497122639812,-0.16855710376588287,-0.14360830876484024,-0.17171707552869458,2912
5.06303008545205,3.4006309114141087,3.976260275803277,3.290533030795513,4.313228367704239,67657
-0.3008775686710593,-0.3084050078902381,-0.2891081951394848,-0.2889189690256103,-0.2737976165559782,1052
0.04397714516755379,0.2274812714611218,0.046308856896991483,0.19829164230406449,0.03503159945432079,7585
-0.3319672265393866,-0.3563777900397062,-0.32729939582970385,-0.3603654976914793,-0.3083419821507623,220
-0.3194792092595646,-0.33845194732511824,-0.31487916424930423,-0.3471323027115143,-0.2982503697298141,396
-0.10726983905674131,-0.12747402681379855,-0.11848172383546059,-0.09264778386603252,-0.11880080014192783,3921
-0.254228594609543,-0.2693656314404658,-0.24491927675612488,-0.29636264120184064,-0.24002952883972845,1321
-0.261617096712454,-0.2726517079863892,-0.2644093307100582,-0.297444200406934,-0.25400253065334905,1294
-0.28986725181181944,-0.2762132640032283,-0.27081161620712085,-0.2760675008239135,-0.25257935454270247,1297
-0.24698496509688517,-0.2354423023077,-0.24647686280122386,-0.25011007990167433,-0.241452704950375,1566
-0.2027698505516219,-0.13691903724519508,-0.16982137815313852,-0.11370637780049614,-0.16628313037895326,3235
-0.2855210741042247,-0.29408007540262004,-0.28565925461105135,-0.31710312948774744,-0.27289195903102126,908
-0.34060163291847473,-0.36355993338858067,-0.33033365435911743,-0.3611925723777271,-0.31183523260416746,132
-0.17228865756235784,-0.1474659655602545,-0.144475205237437,-0.1034633759169655,-0.16214298169343605,3422
-0.15078956516878944,-0.13837514302003537,-0.1968465074551156,-0.16383982801305605,-0.17740977997128074,2687
-0.297603448131338,-0.29423749224314333,-0.2808044409639896,-0.28904621128503305,-0.2633178651957627,1044
0.007845921158416631,0.07919460768819649,0.09011343586662568,0.17602424690508484,0.030762071122381177,7180
-0.3127571210718181,-0.33487071420321374,-0.30516953695518073,-0.33275392739674453,-0.2886762758945556,596
0.08074580857380484,0.04814413589498043,0.04426578948718633,0.07766598037130613,0.015236513551691661,6377
0.03528478975236442,-0.037490625349681325,-0.07915773329426046,-0.008031681349909845,-0.04363122557050608,5071
0.21530347040093636,0.17466792146556295,0.07045144059602562,0.1345432703332713,0.11434132271125973,8300
-0.30108039029741374,-0.3266063300757418,-0.29421586366399766,-0.3319268527104967,-0.28298357145196945,718
-0.31420584697434967,-0.32816082137590913,-0.3060292435385146,-0.3354260148446221,-0.2854417847339953,665
-0.05126209566487111,-0.027514333081518755,-0.047348589710907996,-0.0815140861665427,-0.07067157167279033,4574
0.19516618035574765,-0.09697451396241398,-0.03319883076874262,0.022379218652125225,0.050557157025010305,6567
-0.25845887424493513,-0.22631212555735003,-0.22902987625709573,-0.2332504805281612,-0.21415359955524593,2003
-0.18497949646853432,-0.1421728242976594,-0.1400957587599834,-0.0668812263329275,-0.16084918522921193,3808
0.09946334723451263,0.15542371271159253,0.13282568176567097,0.13772432681883984,0.08523090226621689,6983
-0.2726853626077951,-0.2684211303973262,-0.2507652815227951,-0.2518914715335927,-0.24675727045369392,1573
-0.2923300858461231,-0.29309622014934955,-0.27197474864339605,-0.27721268115871817,-0.26719925458843513,1164
-0.2518237096113406,-0.2522071958234288,-0.22628892938552544,-0.18680705583886076,-0.22450397126903893,2212
-0.27367049622151657,-0.2955755353875912,-0.2805111293061463,-0.29229088890031296,-0.2611184112065817,1175
-0.16872479184213018,-0.09709257659280643,-0.17018548917666818,-0.12401300081373814,-0.16421305603619465,3139
-0.26002349821966925,-0.2843989397104386,-0.2786096606277138,-0.3001799089845229,-0.2558138457032628,1263
-0.34219523141125946,-0.3677905109776437,-0.33488504215323783,-0.3674910642191528,-0.31623414058252947,56
-0.2734387000771115,-0.2891214449261369,-0.28563902622085524,-0.3111227432948786,-0.2664229767099006,1038
-0.31565457287688126,-0.31838130015840066,-0.3023881333032183,-0.31831193095226346,-0.29113448917658147,623
-0.28042155892731363,-0.28880661124509033,-0.26425761778358753,-0.28389289977841203,-0.24753354833222838,1295
0.1090828872273222,0.07643981297903917,-0.0021280234275474564,0.038793470117658796,0.021317356933545053,6716
-0.3102363380014132,-0.3252092556160977,-0.3020644790600808,-0.3235924847183072,-0.282207293573435,677
-0.2118678492195201,-0.2034866836814751,-0.2112996922502223,-0.21734519810031858,-0.20613206147705634,2173
-0.3270415584707793,-0.3352052249893257,-0.3115010230865571,-0.3440784884853685,-0.2998029254868831,359
-0.3172771458877166,-0.33412298421072817,-0.3022364203767476,-0.3358713627526017,-0.28621806261252974,592
-0.06212753993385783,0.06081619155710409,-0.008692136046178855,0.08281929187792714,0.007473734766346903,5992
-0.22823845191812675,-0.2340058736379251,-0.16405628694725272,-0.22517059705481715,-0.14791122058697068,2782
-0.23898799811491095,-0.20472634130059592,-0.24603183821690988,-0.2441933148385169,-0.23239612970080611,1716
-0.32301410046174156,-0.3429383272800316,-0.31045926099145843,-0.3464324702846892,-0.2956627768013659,407
-0.2889980162703005,-0.26171123757002157,-0.2622954639345667,-0.27326817111661317,-0.24494595540378014,1358
0.3785169305801422,0.30768515170773053,0.43418823890702873,0.482105501946488,0.46677147956591175,12076
-0.3167556045628052,-0.32884952005319845,-0.3080419683630256,-0.3362530895308699,-0.292557665287228,530
-0.25967580400306167,-0.28855080887924,-0.2842837240777172,-0.2898096648415695,-0.24895672444287492,1409
-0.3030796320429073,-0.3224938151170712,-0.3036220651051798,-0.3291911441329078,-0.28414798826977117,682
-0.2757276870031114,-0.2898101436034262,-0.27068013167084626,-0.2910820874357969,-0.25866019792455586,1148
2.0682238997388045,1.501318022080531,1.5179343578576807,1.3811356858978636,1.4663586278254719,30840
-0.24985344238389767,-0.22066479640357753,-0.2412377097404364,-0.237513096218823,-0.22864411995455614,1875
-0.284477991454402,-0.29136463490359354,-0.2761620254139868,-0.27339541337603596,-0.25620198464253,1314
-0.2734387000771115,-0.29565424380785277,-0.2797323362835968,-0.27504956274853154,-0.2565901235817973,1348
-0.2376551702845819,-0.20850434547315452,-0.2150722870217932,-0.20627512153054012,-0.21518863672662522,2195
-0.26691943351571945,-0.2467566377203104,-0.2557920364865236,-0.2633432748816394,-0.24235836247533188,1610
1.2757998055720905,1.1002986208474872,1.0735368536397665,1.0126421026096062,0.9581553766782349,22273
9.541534416983971,7.681916400230692,8.700388408003178,8.13795414576425,8.85807658723075,139723
-0.012320343404822716,0.0464125506492244,0.03868275379306533,0.16590848728097693,-0.009474998914989152,6804
1.2059712170700692,1.5384683964440238,1.2005003447055291,1.757645531529754,1.2800519369771977,32863
-0.2942134295194141,-0.30368250267453983,-0.2890677383590926,-0.3229562734211935,-0.2732800979702885,862
-0.3259984758209566,-0.34642117487660906,-0.3107323442591057,-0.3449055631716163,-0.2954040175085211,416
-0.3096568476404006,-0.3213722201283429,-0.2894621919679164,-0.3208567761407183,-0.27457389443451263,816
-0.18848541315266068,-0.1520507310404949,-0.17076199829725675,-0.16746623240660416,-0.18957146673498754,2699
-0.2924749584363762,-0.30033739481342026,-0.2827665948130104,-0.30030715124394564,-0.26875181034550405,1072
-0.3348936528625004,-0.3607657844692925,-0.33098096284539236,-0.36182878367484084,-0.311058954725633,150
0.03325657348882023,0.03492112129102531,0.08863676338231107,0.00042992890170242377,0.01368395779462271,5584
-0.338225722438323,-0.3622218902441328,-0.3290794941669598,-0.3599837709132111,-0.3096357786149864,181
-0.3231879475700454,-0.34618504961582414,-0.31619400961205013,-0.34694143932238014,-0.2998029254868831,369
0.2853638550473627,0.37901465756983965,0.29185117129223725,0.42567355989250244,0.2144811690422071,10739
-0.26662968833521317,-0.23363200864168232,-0.21093558122669268,-0.22898786483749936,-0.20613206147705634,1980
-0.05265287253130141,0.03210729526667176,-0.03801318763541218,-0.0021149162867523936,-0.0631675521802904,4930
0.7000761319060477,0.43208380993124884,0.5446959345482717,0.4714807732846891,0.4918711309718598,14180
-0.3254769344960452,-0.34484700647137634,-0.3148892784444023,-0.3452872899498845,-0.2956627768013659,436
0.21944682648217662,0.27082993392021876,0.13314933600880843,0.12417302619031792,0.12339789796082862,7913
-0.3410362506892342,-0.36704278098515813,-0.3346018446904926,-0.3670457163111732,-0.31584600164326226,64
-0.09289847810362821,-0.12115767608780213,-0.12615839791487699,-0.14545332152646998,-0.12811613468434152,3433
-0.19288953989635665,-0.144317628749789,-0.1759101236021618,-0.10658081127282265,-0.1666712693182205,3312
-0.2041606274180522,-0.2628525096638153,-0.22618778743454498,-0.24438417822765102,-0.2127304234445994,1886
-0.13720051620304338,-0.09050074639589428,-0.12833294986095672,-0.10040956169081972,-0.12151777271679849,3605
-0.025387851045657408,-0.11139783197535907,-0.06088138275209261,-0.06051911336179045,-0.045960059206109516,4960
-0.23203411378275945,-0.19299878668161188,-0.21858191272081492,-0.20099456776449637,-0.21104848804110804,2232
-0.31745099299602036,-0.337527123387044,-0.31300803815616585,-0.3440784884853685,-0.29592153609421074,461
-0.2713815092955167,-0.28180156184180455,-0.25047196986495174,-0.27377714015430415,-0.2375713155577026,1413
2.0348162804264267,2.092949540082196,1.830999038727477,2.515945776559578,1.8315973696759427,43089
-0.27645204995437717,-0.26519408516659904,-0.24561715621789001,-0.26964176672306506,-0.2384769730826595,1394
0.23987386170787164,0.09019410941976035,0.10839990060389158,0.12124645422359488,0.1253385926571648,8030
-0.22600741402822816,-0.27060528905958664,-0.2261169880688587,-0.2693236610745082,-0.19164154107774614,1953
-0.32205794136607074,-0.3331588060625231,-0.31363511825224466,-0.3375891332548087,-0.2966978139727452,464
-0.3231589730519947,-0.34911693827057017,-0.31977443467675815,-0.3505042225862169,-0.30174362018321926,347
-0.2756407634489595,-0.27107753958115643,-0.24902563996593127,-0.2719321273926744,-0.24455781646451288,1390
-0.24498572335139163,-0.21375813252561882,-0.17502007443353382,-0.2136551725770591,-0.20729647829485806,1936
-0.19065850200645804,-0.18056285628027316,-0.16902235674039295,-0.16034066587893067,-0.16460119497546188,3295
-0.29687908518007217,-0.31295041916034766,-0.28207882954634333,-0.30584218952883485,-0.26008337403520243,954
-0.17750407081147146,-0.22975561894379667,-0.2103793004963002,-0.2080565131624585,-0.1759866038606342,2673
-0.08924768882924868,-0.09189782085553834,-0.11619591574330235,-0.08418617361442025,-0.1052159372675745,4315
-0.3100624908931094,-0.31668906912277545,-0.2781444076532037,-0.32632819329589613,-0.26965746787046097,815
0.9685540161631968,0.9326496856901989,0.9835104030720652,0.9231907942354193,0.6508787164250049,18102
-0.19769930989276144,-0.11649420218730011,-0.15803834086391577,-0.112306712946846,-0.1665418896717981,3330
-0.32533206190579206,-0.347090196448833,-0.3210488232591119,-0.354639596017456,-0.3030374166474434,312
-0.24910010491458126,-0.27477683533345343,-0.2453238445600467,-0.25469080124089305,-0.21855250753360797,1805
-0.29656036548151526,-0.3081492055243878,-0.29434734820027225,-0.3200933225841818,-0.28194853428059014,712
0.1914284675272162,0.2293899506524665,0.27969390878438677,0.19441075339167088,0.1703627096121644,8363
-0.30991761830285625,-0.322867680113314,-0.30657541007380906,-0.336443952920004,-0.29009945200520215,577
-0.3091932553515905,-0.30667342264448205,-0.30121488667184504,-0.3210476395298524,-0.2805253581699436,690
-0.29033084410062954,-0.2835331470875606,-0.27000248059927723,-0.28675585061542375,-0.2547788085318835,1205
0.01390159543099856,0.05652658265284484,0.031764644346002346,0.04413764501341391,0.031667728647338064,6246
-0.12566865801889215,-0.06000123354450969,-0.1282419221050743,-0.0787147564592424,-0.12850427362360878,3973
-0.24139288311311335,-0.29053819649084633,-0.2591701776492707,-0.2656972566809601,-0.23291364828649577,1765
-0.2858397938027817,-0.30498119160885684,-0.27668796355908515,-0.3014523315787503,-0.26448228201356444,1052
0.05348078708816084,-0.009982032468238968,-0.012990668962848109,-0.026672672355341383,-0.025906214010635555,5435
-0.2640799307467576,-0.28010933080617934,-0.2651375527571174,-0.2794394206986161,-0.24585161292873703,1512
-0.3403698367740697,-0.3649176536380939,-0.3341264775208844,-0.3660277782357913,-0.3150697237647278,79
0.30225599907088074,0.20563968483851736,0.34968413886286026,0.30161235695533006,0.4472351529561274,11305
-0.15701908654967517,-0.06871819108848606,-0.13901353988449255,-0.12146815562528333,-0.1616254631077464,3125
-0.12917457470301852,-0.0786354520414524,-0.10966214570996509,-0.08908500060219578,-0.1493343966976172,3812
-0.023707328998720797,-0.14327474218132233,-0.0837192352834789,-0.04245071252376125,-0.05333469905218703,4705
-0.15441137992511836,-0.23768549228515667,-0.21021747337473146,-0.20213974809930105,-0.17650412244632385,2625
-0.13349177789256259,-0.15651743389034284,-0.1494109324452831,-0.13291995897333,-0.13251504266270356,3882
-0.3354151941874117,-0.36039191947304977,-0.33037411113950965,-0.3634829330473365,-0.31170585295774506,147
1.4537033464029663,1.199058011170777,1.3265232156271736,1.283986220828601,1.1929794349349139,25990
-0.16895658798653523,-0.0882575564184376,-0.1449910291874373,-0.155759944539712,-0.16188422240059122,2783
-0.3380518753300192,-0.363815735754431,-0.3301515988473526,-0.36246499497195456,-0.31274089012912437,124
0.7956630669550802,1.00551400574741,1.0641508805887803,1.1447195678904112,1.1615401808542676,22248
-0.06745885125517398,0.04952153324955909,-0.11951337173546121,-0.07133470541272342,-0.0960299823715832,4375
-0.29641549289126207,-0.29362750198611565,-0.276880133265948,-0.28764654643138293,-0.25568446605684036,1190
-0.276075381219719,-0.2774332445172837,-0.2649858398306468,-0.2765128487318931,-0.2497330023214094,1411
-0.1532523992030931,-0.033476495916337806,-0.13517014574723535,-0.1148515581353008,-0.15386268432240163,3505
-0.1180193852535255,-0.10925302752322945,-0.13088172702566414,-0.12172264014412881,-0.14597052589063447,3327
-0.33561801581376616,-0.36245801550491774,-0.3271577970983312,-0.35832962154071546,-0.3091182600292968,201
-0.30290578493460346,-0.31340299257685206,-0.29564196517282204,-0.31169533346228095,-0.27871404312002984,886
-0.3137712292035902,-0.357617447658827,-0.32408308178852546,-0.35432149036889915,-0.3020023794760641,299
-0.33970342285890515,-0.36416992364560835,-0.3311731325522552,-0.36303758513935686,-0.3123527511898571,136
-0.29499574150678115,-0.34114771071907934,-0.3119460476708711,-0.3419153700751819,-0.29022883165162455,492
0.014568009346163079,0.07886009690208452,0.06351310275876654,0.009146023672160174,0.033867182636519076,6368
0.00972926483170766,0.2053051740524054,-0.017845482609909855,0.0938893684477056,-0.01684963876106667,6260
-0.17034736485296553,-0.04059960795001601,-0.16743442810999984,-0.13190202089794809,-0.1514044710403758,3391
-0.17901074575010428,-0.11324747985150756,-0.16175025046489838,-0.154042174037505,-0.18154992865679795,2703
-0.31611816516569136,-0.32800340453538585,-0.31321032205812677,-0.34331503492883203,-0.2954040175085211,470
-0.32999695931194367,-0.36375670443923475,-0.3271274545130371,-0.35922031735667465,-0.30782446356507265,223
-0.3208989606440455,-0.3464605290867399,-0.318843928727738,-0.3473231661006484,-0.29837974937623657,394
-0.26086375924313754,-0.2635018541309738,-0.23872938935612117,-0.2097742836646655,-0.23058481465089234,2024
-0.27978411953019977,-0.28433990839524237,-0.2660882870963337,-0.2684965863882604,-0.25827205898528866,1338
-0.2892298124147055,-0.2736945945548559,-0.246284693094361,-0.2920364043814675,-0.22993791641878028,1463
-0.18100998749559782,-0.2295982021032734,-0.17795319101196697,-0.17357386085889573,-0.1699057604787808,2926
-0.21821326867260835,-0.1842227978224393,-0.19060604907962161,-0.16492138721814933,-0.18853642956360822,2698
-0.22331278384951944,-0.18833531278110988,-0.1976758714531553,-0.19304192655057506,-0.19979245880235813,2371
-0.21236041602638084,-0.17550584027846294,-0.18469935914236316,-0.14717109202867698,-0.1871132534529617,2905
-0.23354078872139228,-0.22654825081813496,-0.24596103885122356,-0.24012156253698919,-0.22980853677235785,1906
-0.1274940526560819,-0.26651245120598144,-0.2404083457423967,-0.23445928199267724,-0.17973861360688417,2633
